Latitude,Longitude,Depth,Data Quality,temperature_avg,rainfall_mm,humidity_pct,pressure_hPa,drought_index,extreme_precip_days,urban_pct,forest_pct,agriculture_pct,water_pct,wetland_pct,grassland_pct,barren_pct,frag_index,soil_perm,ind_count,hg_impact,pb_impact,ind_risk_score,param_category,country_code,time_season,sampling_method,is_referenced_method,analytical_program,pollution_risk,testing_laboratory,validated_results,regulatory_framework,land_use_impact,value_mg_per_l,Station Code_encoded,Parameter Code_encoded,Dataset_Source_encoded,water_body_type_grouped,sampling_weather_grouped,Data_Quality_Num
42.55550444399999,-6.08451,0.0,Fair,-10.010989586429416,30.96552413599208,77.64056842376382,1010.850850199436,0.006299256624511823,0.0,6.064924979009083,32.77489960586403,24.90509256788321,6.134553161903108,10.093691352662708,16.59993066725235,6.869411139717092,0.6766551263346912,0.6206033796298981,0.0,0.0,0.0,0.0,Other,IRL,2009-09-08 00:00:00 - Fall,Composite Sample,True,International Water Assessment,Medium,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,0.001,0.29269195189639224,0.0967741935483871,0.299035832493884,unknown,Clear,0
45.54602,8.55754,0.3,Fair,10.331899974824088,60.46058760634676,72.33325386225417,1016.548122086914,1.1214102874358909,0.0,4.3715521734575775,29.940083944382263,27.24309451140831,6.134553161903108,8.363029604500158,16.285188571494434,5.04490494196622,0.6746888832645348,0.5842290354484818,1.0,0.0214743162378608,0.1167987768703934,0.0,Metal,ITA,2016-08-02 12:00:00 - Summer,Composite Sample,False,International Water Assessment,Low,International Water Quality Lab,False,unknown,Agricultural Dominant,0.005,0.0,0.05263157894736842,0.299035832493884,Reservoir,Foggy,0
16.72495,-27.693375655113357,0.3,Fair,14.662815149802253,59.076287265332596,74.32497118515438,1008.4357081716523,0.006299256624511823,0.0,14.241530777823945,33.959810550087546,22.50780500729941,6.134553161903108,7.477145176818247,10.207323860274744,4.163275565584053,0.805345608875936,0.5523190278649552,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2018-02-13 12:00:00 - Winter,Field Measurement,True,International Water Assessment,unknown,International Water Quality Lab,True,unknown,Mixed Land Use,0.046,0.29269195189639224,0.1387434554973822,0.16666666666666666,unknown,unknown,0
20.87338361,-27.693375655113357,0.3,Unknown,7.834275529829995,70.09337319229378,72.82069389507733,1007.1850154883674,-0.3382883763100035,3.0,8.342227719370992,38.25251145917454,27.30101779991332,4.038194602937469,6.880818389166027,11.777707520073244,3.407522509364412,0.7446008922433094,0.6119225365845378,0.0,0.0,0.0,0.0,Metal,MEX,2013-12-02 00:00:00 - Winter,Grab Sample,True,International Water Assessment,Low,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,0.08,1.0,0.75,0.26666666666666666,unknown,Cloudy,1
49.4586,-120.504,0.3,Fair,-5.010119107636743,65.71954616107367,85.71952289694097,1003.1507588611288,0.006299256624511823,1.0,5.333536080363196,26.07000157290168,26.36219569339697,12.559700501640538,8.363029604500158,16.146107548963556,7.907507346738122,0.6722764829387422,0.5731198955553342,2.0,0.2910639440432023,0.0,2.2564599520858137,Other,CAN,2008-06-17 10:05:00 - Summer,Composite Sample,False,Great Lakes Assessment,Medium,National Water Research Center,False,Provincial Water Regulations,Urban Dominant,0.0193,0.0,0.2028985507246377,0.1111111111111111,Wetland,unknown,0
26.73,-27.693375655113357,0.3,Unknown,16.5744806240746,78.29871171500065,75.4345744414795,1005.2754903766844,0.006299256624511823,0.0,13.431197306904751,36.80545692583011,26.751227012902504,3.7044704338902665,7.003513383112584,9.058372875773395,5.04490494196622,0.8189952843601521,0.5820132236249896,0.0,0.0,0.0,0.0,Other,IND,2012-01-08 00:00:00 - Winter,Manual Sample,False,unknown,Low,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,0.114,1.0,0.8609625668449198,0.299035832493884,unknown,unknown,1
41.25888889,-95.92222222,0.3,Fair,4.588881668574661,62.96823856963582,81.84221264896283,1008.4357081716523,0.006299256624511823,1.0,14.26300437011523,33.60048350317547,25.030295551783727,5.160399266335664,9.386084483607672,12.554052965235044,4.74480269862785,0.8153725298175079,0.5540755114902951,0.0,0.0,0.0,0.0,unknown,USA,2018-06-28 13:00:00 - Summer,Manual Sample,False,unknown,Very Low,International Water Quality Lab,True,International Water Quality Standards,unknown,4.7,0.0,0.3550488599348534,0.299035832493884,Groundwater,Clear,0
53.6621,-27.693375655113357,0.0,Fair,6.517201066499281,84.05912624558616,78.42299978349322,1008.4357081716523,-1.9976068200336865,1.0,4.920632689010263,33.2935069999939,24.90509256788321,5.103523435776467,8.363029604500158,15.745718503026891,5.7795859938131615,0.6713913098883143,0.6148639390029418,0.0,0.0,0.0,0.0,Other,IRL,2017-02-28 00:00:00 - Winter,Field Measurement,True,International Water Assessment,Medium,International Water Quality Lab,True,International Water Quality Standards,unknown,1.0,0.29269195189639224,0.2755741127348643,0.299035832493884,River,Clear,0
25.297742,-27.693375655113357,0.3,Unknown,19.30532184669723,78.53731903757196,76.1953116747497,1012.9360821802776,-1.0878196411247787,3.0,11.91943348141185,38.523106645453375,24.90509256788321,3.4696637052197667,8.95185627787794,6.64381283483677,3.1777854705684296,0.7994742827914953,0.5859526640654373,0.0,0.0,0.0,0.0,Other,MEX,2021-01-07 00:00:00 - Winter,Field Measurement,True,unknown,unknown,International Water Quality Lab,True,unknown,unknown,0.046,0.29269195189639224,0.40264026402640263,0.3181818181818182,unknown,Cloudy,1
50.0267,-125.2967,0.3,Fair,4.012222988706397,91.90817198922053,87.98702682356297,1008.4357081716523,-1.029493854075719,3.0,3.282304890135044,34.071336866947654,21.75556305631049,11.222778132097517,6.27432581586127,16.81995564709436,6.573735591553656,0.6251437106758099,0.6021126654648065,0.0,0.0,0.0,0.0,Other,MEX,2018-02-13 12:00:00 - Winter,Field Measurement,True,Great Lakes Assessment,unknown,Canadian Analytical Services,True,Canadian Environmental Protection Act,Mixed Land Use,9.800000000000001e-05,0.0,0.26,0.175,Reservoir,Cloudy,0
55.05256,25.87417,0.3,Fair,6.047208522877699,47.57386672886533,71.27253224860556,1009.131174889226,0.006299256624511823,0.0,12.194752132662927,30.245228374449404,27.16819524156945,8.073534322960796,8.363029604500158,12.287929451930466,4.738693500882519,0.7950687906933785,0.5617044991757641,0.0,0.0,0.0,0.0,Other,LTU,2019-09-04 12:00:00 - Fall,Composite Sample,True,International Water Assessment,unknown,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,0.046,0.0,0.36945221911235504,0.49387755102040815,Wetland,unknown,0
37.2216,-27.693375655113357,0.3,Fair,0.5471054849172357,68.98636143160255,80.27208908928563,1007.9604678088408,1.0123858204900174,1.0,9.921591844146887,32.14853502570754,24.602748642723768,5.648312286282505,8.363029604500158,8.999689379807725,5.71897112213035,0.798988436662974,0.5842290354484818,0.0,0.0,0.0,0.0,Common Ion,USA,1973-07-18 09:30:00 - Summer,Automated Sample,False,unknown,unknown,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,60.0,0.29269195189639224,0.5162241887905604,0.299035832493884,unknown,Stormy,0
50.430672,-27.693375655113357,0.3,Good,5.377946430594454,106.5249776962212,94.2214856698042,1008.4357081716523,-1.981831470981661,1.0,6.655139924790663,33.60048350317547,24.90509256788321,10.276568146600717,8.363029604500158,14.958386772073297,6.495076414009522,0.743270914952437,0.5738311416540992,1.0,0.0,1.816768302351164,3.178036655399543,Other,CAN,2010-05-25 11:15:00 - Spring,Automated Sample,False,Canadian Water Quality Monitoring,Medium,Provincial Analytical Lab,True,Canadian Environmental Protection Act,Agricultural Dominant,0.002,1.6666666666666667,0.8671875,0.5416666666666666,unknown,Clear,2
12.82,-27.693375655113357,0.3,Unknown,22.448745352413017,66.31870322046092,80.56799496483559,1008.4357081716523,0.1625035161948709,4.0,9.46844250327836,36.56103892866456,22.335037393932343,4.490895712547953,8.363029604500158,13.091743806811332,5.696406825668871,0.7252197903904928,0.5842290354484818,0.0,0.0,0.0,0.0,Metal,MEX,1996-01-01 00:00:00 - Winter,Automated Sample,False,International Water Assessment,unknown,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,124.0,0.29269195189639224,0.7232142857142857,0.8059701492537313,unknown,unknown,1
18.1873,-91.04966,0.3,Fair,21.0015307060856,68.02017552551509,61.042868680168496,1008.4357081716523,1.6280741829522278,1.0,14.707628478416115,36.19771409582296,19.306311222973594,5.953959525565433,8.363029604500158,12.180641560194143,5.04490494196622,0.7925878099142686,0.5649854252404738,0.0,0.0,0.0,0.0,unknown,MEX,2018-05-21 12:00:00 - Spring,Grab Sample,True,unknown,Low,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,0.046,0.29269195189639224,0.024844720496894408,0.299035832493884,unknown,Rainy,0
21.2303596,82.20694444,0.3,Unknown,15.945236677661343,94.09083315136718,76.21343929105835,1004.208831654986,0.006299256624511823,5.0,10.864220461812122,33.60048350317547,24.90509256788321,3.914335220947617,8.099764213293554,9.18468937133576,5.04490494196622,0.7832971011935486,0.5914956966703191,2.0,0.0,0.5254062724096494,9.24200831121717,Common Ion,IND,1998-01-09 00:00:00 - Winter,Manual Sample,True,International Water Assessment,Medium,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,0.046,1.0,0.5501432664756447,0.299035832493884,Marine,Clear,1
51.1228,-27.693375655113357,0.3,Fair,-0.3132715132853264,109.07352265688267,90.91162356498424,1012.1071360828456,-0.0959140298066349,1.0,5.1288414366164865,31.08096597565152,22.46186507905974,10.920782650008215,8.363029604500158,18.0294290592252,5.04490494196622,0.743270914952437,0.5841344299478498,0.0,0.0,0.0,0.0,Heavy Metal,CAN,2009-01-20 16:36:00 - Winter,Automated Sample,False,unknown,Medium,Provincial Analytical Lab,True,Canadian Environmental Protection Act,Agricultural Dominant,0.00015,0.0,0.36945221911235504,0.09649122807017543,Reservoir,Snowy,0
49.0031,-27.693375655113357,0.3,Fair,-5.752904122388286,75.88938157024373,83.24383857666871,1009.1028349928448,-1.9022916861450097,1.0,4.883231168412217,29.2619711374352,26.51475188245251,12.031791098208004,8.363029604500158,12.180641560194143,6.294920555659152,0.67434762416015,0.5759604390602343,7.0,1.2056187870184003,1.4086340338929226,15.96899744576253,Heavy Metal,MEX,2007-07-18 13:30:00 - Summer,Grab Sample,True,unknown,unknown,Canadian Analytical Services,True,Provincial Water Regulations,Forest Dominant,0.00026000000000000003,0.29269195189639224,0.11518324607329843,0.09815950920245399,unknown,Rainy,0
50.98879,-27.693375655113357,0.3,Fair,-2.5128548487517954,69.3315196604796,87.97424683751471,1013.8297946785532,0.006299256624511823,0.0,5.11174631627523,30.5055844825902,25.626745921589965,6.134553161903108,8.363029604500158,12.180641560194143,5.04490494196622,0.6774349353197984,0.5842290354484818,0.0,0.0,0.0,0.0,Heavy Metal,BEL,2015-11-04 00:00:00 - Fall,Manual Sample,False,International Water Assessment,Medium,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,0.046,0.29269195189639224,0.07865168539325842,0.299035832493884,unknown,Stormy,0
30.75833333,-27.693375655113357,0.3,Fair,11.580365268317774,66.56572517263938,72.0323521078964,1008.4357081716523,1.6225373342286304,2.0,14.765379229712696,32.11562660308471,24.90509256788321,6.134553161903108,9.857548209206264,6.869318424922521,4.5759097466362055,0.8250794704153879,0.5423054502196468,0.0,0.0143274357018754,0.0542506420023028,0.0,Nutrient,USA,2006-01-10 10:30:00 - Winter,Field Measurement,True,unknown,Medium,International Water Quality Lab,True,International Water Quality Standards,Mixed Land Use,3.0,0.0,0.12759643916913946,0.3315508021390374,Reservoir,Stormy,0
24.330444785999997,78.80972222,0.3,Unknown,22.835243601380967,110.92933178340644,76.35238517005835,1008.4723118254492,1.881318006897461,1.0,9.07611006585402,39.55425544908654,24.90509256788321,4.359785015368915,8.255707521800788,11.547541568750011,2.600249712991031,0.7435154445496369,0.6034787742209909,0.0,0.0,0.0,0.0,Metal,MEX,2012-04-02 00:00:00 - Spring,Automated Sample,True,International Water Assessment,unknown,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,5.478,1.0,0.9202127659574468,0.299035832493884,unknown,Cloudy,1
48.3125,-27.693375655113357,0.0,Fair,2.5263694983773624,97.73514815169924,86.56555844850034,1006.6221163790212,0.006299256624511823,3.0,5.11792260856408,31.5194222387129,26.74510411348833,3.71204988661397,11.6578744655222,13.801851052315037,5.04490494196622,0.6732654815219854,0.6163424866750205,0.0,0.0,0.0,0.0,Heavy Metal,FRA,2018-02-13 12:00:00 - Winter,Manual Sample,True,International Water Assessment,High,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,0.001,0.29269195189639224,0.10232558139534884,0.299035832493884,unknown,unknown,0
26.91033189,-92.4429148,0.3,Fair,13.201844708181943,47.88045942469962,81.641119612602,1008.4357081716523,0.6669226756066307,1.0,14.092040061961477,32.45273313810606,24.90509256788321,6.134553161903108,8.593435885888404,9.471586988592277,4.783656377463659,0.8170221163175725,0.5842290354484818,1.0,1.0791021393400009,0.0,6.224074003717123,unknown,MEX,1961-07-21 12:00:00 - Summer,Automated Sample,True,International Water Assessment,unknown,International Water Quality Lab,True,unknown,Forest Dominant,8.0,0.0,0.5,0.4084967320261438,unknown,Stormy,0
9.99055556,-27.693375655113357,0.3,Unknown,4.984007161367056,80.99199218845654,79.48985077461188,1008.4357081716523,0.006299256624511823,3.0,10.240450221414171,29.057476216741208,24.90509256788321,4.725067840075879,8.363029604500158,17.55014797396925,5.024945419666136,0.7514971897974041,0.5847906396792371,0.0,0.0,0.0,0.0,Common Ion,IND,2002-07-01 00:00:00 - Summer,Automated Sample,True,unknown,Low,International Water Quality Lab,True,International Water Quality Standards,unknown,12.2,0.29269195189639224,0.5501432664756447,0.5502183406113537,unknown,unknown,1
51.0016,-27.693375655113357,0.3,Fair,-7.30357930498023,57.89966148045164,76.0150463058089,1008.4357081716523,0.006299256624511823,0.0,4.50220543011385,29.03881796698808,24.52846448163293,3.0907466164621016,8.363029604500158,21.746679417979163,5.481019646512843,0.6627703056273082,0.6203756681212189,1.0,0.1512432852264969,0.0,1.982634572575697,Other,MEX,2021-10-19 12:00:00 - Fall,Field Measurement,False,unknown,Very Low,International Water Quality Lab,True,International Water Quality Standards,Mixed Land Use,0.00035,0.0,0.0,0.04460966542750929,unknown,unknown,0
41.732343334,-27.693375655113357,0.3,Fair,11.321100010403711,92.40714119491163,80.83393054823354,1008.4357081716523,0.006299256624511823,0.0,4.305756968568958,31.66714222042562,24.90509256788321,3.208996720363204,8.363029604500158,19.49324828138597,5.04490494196622,0.6614646084820182,0.6222497683353935,0.0,0.0,0.0,0.0,Heavy Metal,IRL,2021-04-29 12:00:00 - Spring,Grab Sample,True,International Water Assessment,unknown,International Water Quality Lab,False,unknown,Forest Dominant,0.001,0.0,0.10232558139534884,0.09649122807017543,unknown,Rainy,0
49.0024,-122.2323,0.3,Fair,5.926614231182025,109.89295382770436,90.23032406329985,1008.4357081716523,-0.7479153403718546,2.0,4.0320809035640846,32.35297313151172,22.271702292598725,11.280602982801891,8.363029604500158,14.97954845143692,5.04490494196622,0.634923161406759,0.5842290354484818,0.0,0.0,0.0,0.0,unknown,CAN,2011-01-12 11:40:00 - Winter,Composite Sample,True,Great Lakes Assessment,Very Low,Environment Canada Lab,True,Fisheries Act,Agricultural Dominant,0.000515,0.09523809523809523,0.29411764705882354,0.3291139240506329,Wetland,Snowy,0
45.52776,12.30429,0.3,Fair,3.355381635933026,86.6238271474684,87.4348495388325,1010.1913388750104,-0.8653393390485187,3.0,10.755783192284984,28.52891860618037,25.25673413712644,6.134553161903108,10.20582048056689,12.180641560194143,5.04490494196622,0.7599938057458078,0.5745546564953332,0.0,0.0,0.0,0.0,Other,ITA,2018-02-13 12:00:00 - Winter,Field Measurement,False,unknown,unknown,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,5.4,0.0,0.3550488599348534,0.299035832493884,unknown,unknown,0
26.80976389,-27.693375655113357,0.3,Unknown,3.510134725586711,44.40151698482492,65.25401781103095,1008.4357081716523,0.006299256624511823,0.0,13.27150981805941,35.56058896214203,29.493224038424867,4.929950620540327,8.280780047848694,5.952059727928808,2.5118867850558604,0.8339793335377361,0.5638293050502952,0.0,0.0,0.0,0.0,unknown,IND,1995-11-15 00:00:00 - Fall,Manual Sample,True,International Water Assessment,Low,International Water Quality Lab,True,International Water Quality Standards,Mixed Land Use,0.0,0.29269195189639224,0.36945221911235504,0.299035832493884,River,Snowy,1
49.02,-27.693375655113357,0.3,Fair,0.2138710392876538,83.1835481060008,88.9165201643352,1004.7456003207494,0.006299256624511823,2.0,6.207052320692201,27.472579474679737,21.13102847653211,6.134553161903108,7.226536518274045,16.404777944344662,5.04490494196622,0.6555658239893084,0.5670380999092809,0.0,0.0,0.0,16.09882042485183,Heavy Metal,CAN,2012-12-17 10:55:00 - Winter,Field Measurement,True,Provincial Monitoring,Low,Canadian Analytical Services,False,Provincial Water Regulations,unknown,5e-05,0.29269195189639224,0.09803921568627451,0.09655172413793103,unknown,Cloudy,0
22.94805556,81.07611111,0.3,Unknown,12.633972398151808,73.4268042364816,83.21799187279599,1008.1110297955792,0.1159537196077034,1.0,6.533461893652789,37.74015483894342,26.96661503538936,3.5582309574123685,8.682754377779435,9.261025559140212,2.402754444125552,0.7936462747644641,0.5876096257555429,0.0,0.1432200491159266,0.1414216096278031,2.764622506195237,Other,IND,2006-12-01 00:00:00 - Winter,Automated Sample,False,unknown,Very Low,International Water Quality Lab,True,unknown,Mixed Land Use,0.046,0.29269195189639224,0.36945221911235504,0.49387755102040815,unknown,unknown,1
29.016697778,-91.30214,0.3,Fair,14.637030875513656,70.42208845754548,77.1237527093675,1008.4357081716523,0.006299256624511823,0.0,12.423470038912408,33.60048350317547,23.56124266817426,5.51076334199368,6.91480323875301,9.689758949389065,5.516809763410199,0.7765742151075065,0.5830801522755712,0.0,0.0,0.0,0.0,Other,MEX,2012-11-04 12:00:00 - Fall,Manual Sample,False,International Water Assessment,Low,International Water Quality Lab,True,unknown,Forest Dominant,523.8,0.0,0.4297872340425532,0.299035832493884,unknown,Stormy,0
25.482347777999998,-27.693375655113357,0.3,Fair,4.415054070140871,60.616549989550776,73.00395390265588,1006.246336879008,-0.273554684597471,1.0,10.588333333257204,38.28181889247322,24.90509256788321,7.937518886654983,8.459371674357802,9.193401794667402,4.418771243948124,0.7423350646523238,0.5730684583021689,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2015-07-06 12:00:00 - Summer,Automated Sample,False,unknown,Medium,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,0.0182,0.0,0.1387434554973822,0.16666666666666666,Reservoir,Clear,0
48.93627,2.03821,0.3,Fair,7.354638425722927,107.98595025405584,90.82143549891316,1000.7494816981392,0.006299256624511823,2.0,5.375735756253985,33.60048350317547,24.120290218468654,4.711370285140253,8.363029604500158,12.180641560194143,5.04490494196622,0.6661090814980392,0.6154747984804882,0.0,0.0,0.0,0.0,Other,MEX,2013-05-21 00:00:00 - Spring,Field Measurement,False,International Water Assessment,Medium,International Water Quality Lab,True,unknown,Urban Dominant,0.046,0.0,0.36945221911235504,0.299035832493884,Stream,Rainy,0
53.6014,-27.693375655113357,0.3,Fair,2.324694483119192,113.58123848881984,95.0,1007.8501842949304,0.006299256624511823,2.0,10.20420802232781,27.591666331574284,23.15605922963851,9.732660663240274,8.467422719336417,15.41180121387506,5.04490494196622,0.7416625073830714,0.5842290354484818,0.0,0.0,0.0,0.0,Heavy Metal,CAN,2015-05-07 10:00:00 - Spring,unknown,True,Great Lakes Assessment,Medium,National Water Research Center,True,Fisheries Act,Urban Dominant,0.000254,0.29269195189639224,0.1387434554973822,0.16666666666666666,unknown,Clear,0
18.10179,-96.13129,0.3,Fair,10.613184707852726,55.99766791365526,72.0440082696982,1003.3583285583788,0.006299256624511823,0.0,14.66036603017934,35.85266229546586,18.711007151815554,4.90957166749442,9.930428525005023,12.180641560194143,5.385340531302204,0.7865338235552569,0.5658614242526976,1.0,0.4105163782079897,0.0,0.3821795344706896,Heavy Metal,MEX,2014-07-22 12:00:00 - Summer,Composite Sample,False,unknown,unknown,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,0.0002,0.0,0.11518324607329843,0.09815950920245399,unknown,unknown,0
35.948000888,-27.693375655113357,0.3,Fair,-12.80304438197242,64.7551152527673,82.81332125605623,1011.835450628863,0.006299256624511823,0.0,7.852832335349158,33.60048350317547,24.86815322091555,11.81319539053722,7.598647017993517,17.105243096108747,6.138589881660201,0.7114403017265142,0.5518284157820109,2.0,1.4474984363449868,1.2379000916970575,8.996467672424053,Heavy Metal,MEX,2017-09-06 08:50:00 - Fall,Manual Sample,True,unknown,High,Canadian Analytical Services,True,unknown,Urban Dominant,0.046,0.0,0.0641025641025641,0.299035832493884,Estuary,unknown,0
41.982993334,5.69911,0.3,Fair,-2.9935224663630424,78.49928351700405,86.07580416492381,1008.4357081716523,0.5690881180062353,1.0,4.056772962995036,29.84299027567792,24.52804338145072,5.5962212470486365,10.531589584761818,17.310270490348223,8.134112057717655,0.6428212510635909,0.6159426261633045,3.0,0.7407088635286745,0.0,16.72920888784323,Other,NLD,2016-11-15 12:00:00 - Fall,Field Measurement,True,unknown,Low,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,0.0256,0.29269195189639224,0.2028985507246377,0.1111111111111111,Reservoir,Cloudy,0
26.11944444,-27.693375655113357,0.3,Unknown,9.200538357705017,91.76985794991235,87.2492629767481,1008.4357081716523,0.006299256624511823,2.0,12.160763316187422,41.21865581270384,23.650135398994017,6.134553161903108,8.363029604500158,8.788575347108118,5.04490494196622,0.7824945787171782,0.6011044683876312,0.0,0.0,0.0,0.0,unknown,MEX,2009-04-01 00:00:00 - Spring,Field Measurement,False,unknown,unknown,International Water Quality Lab,False,unknown,Mixed Land Use,0.046,1.0,0.5162241887905604,0.299035832493884,Wetland,Clear,1
24.18502,-103.63499,0.3,Fair,16.917073567976356,72.01305201819137,71.4904393591611,1010.66405073315,-0.0970893358508839,1.0,11.132321499183144,38.054466407493706,21.819058992828342,6.134553161903108,8.635439162478322,8.568874209122319,5.04490494196622,0.7550368951711166,0.570248643772784,0.0,0.0,0.0,0.0,Metal,MEX,2018-05-09 12:00:00 - Spring,Automated Sample,False,unknown,unknown,International Water Quality Lab,False,International Water Quality Standards,Mixed Land Use,0.00858,0.0,0.04864864864864865,0.299035832493884,Estuary,unknown,0
31.462324000000002,-27.693375655113357,0.3,Fair,-6.005722023476954,80.02850075601177,81.39340331438841,1008.4357081716523,-0.5885389643258385,5.0,3.282304890135044,34.071336866947654,21.75556305631049,11.222778132097517,8.363029604500158,16.81995564709436,6.573735591553656,0.6251437106758099,0.6021126654648065,0.0,0.0,0.0,0.0,Other,CAN,2011-11-21 11:40:00 - Fall,Automated Sample,True,Great Lakes Assessment,Medium,National Water Research Center,False,unknown,Forest Dominant,0.0192,0.29269195189639224,0.0625,0.299035832493884,Marine,Snowy,0
51.5261,5.1256,0.3,Fair,-10.679909828640238,45.32542205462167,74.59338912761233,1008.4357081716523,0.006299256624511823,2.0,4.850258617228649,33.089173347371165,25.68940123153106,5.406443151949449,10.14974018394103,14.150477874354475,6.664505593624178,0.6678783574479643,0.6131831688003064,0.0,0.0,0.0,0.0,unknown,MEX,2016-10-31 12:00:00 - Fall,Composite Sample,True,unknown,unknown,International Water Quality Lab,True,International Water Quality Standards,unknown,46.0,0.29269195189639224,0.028708133971291867,0.3917525773195876,Stream,unknown,0
30.11,-27.693375655113357,0.3,Unknown,5.3527081794222156,81.4050826483182,76.70237544726572,1008.4357081716523,0.006299256624511823,0.0,10.285900438662669,41.346480009174975,26.617516045375684,6.134553161903108,6.947768174641371,8.314622561528882,5.04490494196622,0.7741013571266879,0.6037030126631778,1.0,0.2018817254005068,0.0768416030957421,0.1547094019014604,Other,IND,1995-08-01 00:00:00 - Summer,Manual Sample,True,unknown,Low,International Water Quality Lab,True,unknown,unknown,0.0,1.0,0.7202797202797203,0.3315508021390374,unknown,Snowy,1
32.552444,-27.693375655113357,0.3,Fair,-0.7700654478389166,31.250822516007663,75.34391641979207,1008.4357081716523,-0.2362011127396712,1.0,9.876229143669267,31.843547170576976,28.645227817131392,9.457304521398358,5.653105227645149,10.164746387137209,5.291286135981905,0.7509414495076825,0.5712986426242662,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2018-02-13 12:00:00 - Winter,Grab Sample,True,unknown,unknown,International Water Quality Lab,True,unknown,Forest Dominant,0.00154,0.29269195189639224,0.1387434554973822,0.299035832493884,Marine,unknown,0
25.584688665999998,-27.693375655113357,0.3,Fair,4.536795157206046,35.790630260976684,65.96100166000201,1008.4357081716523,-0.4271644913851506,1.0,11.789434706716952,34.9492969662347,24.90509256788321,7.091323710689629,8.40034862792613,10.261007773725352,5.04490494196622,0.7662672427107072,0.5678986057137689,0.0,0.0,0.0,0.0,Nutrient,MEX,2014-09-10 12:00:00 - Fall,Automated Sample,True,International Water Assessment,Low,International Water Quality Lab,False,International Water Quality Standards,Forest Dominant,15.285,0.0,0.16806722689075632,0.299035832493884,Groundwater,Clear,0
45.89206,-27.693375655113357,0.0,Fair,12.141381635565535,148.73812809818344,95.0,1003.5198044702028,-1.804890707095761,2.0,8.512545427159354,27.014598185563475,28.188824907820337,7.746324344274752,8.363029604500158,12.954215357316684,5.04490494196622,0.743270914952437,0.572429250510742,0.0,0.0,0.0,0.0,unknown,SVN,2013-03-05 00:00:00 - Spring,unknown,True,International Water Assessment,Low,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,0.046,0.0,0.07692307692307693,0.299035832493884,Marine,unknown,0
30.924192533999996,82.22166667,0.3,Unknown,11.371244522767912,86.88308736424766,73.59900905024197,1008.4357081716523,-1.162027648108002,1.0,11.886643975996805,40.4552177121414,24.281327015630502,2.920415884668028,9.099676191121551,9.474185118133944,2.8456669332362656,0.7710309675879959,0.5994825417354112,0.0,0.0,0.0,0.0,Common Ion,MEX,1996-05-01 00:00:00 - Spring,Grab Sample,False,unknown,unknown,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,0.046,1.0,0.5380577427821522,0.299035832493884,Stream,Foggy,1
41.43026,-27.693375655113357,0.0,Fair,3.943018780418799,75.02994526939365,71.50214774740472,1008.4357081716523,1.854782498201189,3.0,8.808690153325387,28.27198215746082,24.90509256788321,6.134553161903108,11.869865323373832,10.68883028450668,6.795310087133398,0.7422309124919277,0.5794662789121374,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2007-06-21 00:00:00 - Summer,Grab Sample,False,unknown,unknown,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,0.002,0.29269195189639224,0.08797653958944282,0.09655172413793103,unknown,Clear,0
24.79921,-27.693375655113357,0.3,Fair,6.839136881832609,67.12593648782308,75.40734987049204,1007.5594068092744,0.006299256624511823,0.0,7.3369961262520516,33.60048350317547,25.42730526686658,8.784110233741911,8.165425204308589,12.180641560194143,4.438886768680101,0.7149970343847133,0.583418926832163,2.0,0.0,0.0,5.642533327445291,Other,MEX,2018-06-25 12:00:00 - Summer,Manual Sample,False,unknown,Low,International Water Quality Lab,True,International Water Quality Standards,unknown,0.0002,0.29269195189639224,0.15,0.299035832493884,unknown,Snowy,0
59.90472,-27.693375655113357,0.0,Fair,0.5680580213211117,119.0729386496246,89.43544181713773,1008.4357081716523,0.006299256624511823,3.0,6.052172921017807,31.255019713958845,29.729392121448186,3.303749952529496,8.791905654005786,14.530180686488563,5.041477281082867,0.7336636930591203,0.6092250623280292,0.0,0.0,0.0,0.0,Common Ion,NOR,2009-02-02 00:00:00 - Winter,unknown,True,unknown,Very Low,International Water Quality Lab,True,unknown,Urban Dominant,5.46,0.29269195189639224,0.02097902097902098,0.299035832493884,Reservoir,Cloudy,0
